GameId,English,Chinese,Spanish,French,Italian,German
9034,1,1,0,1,1,0
9035,1,0,0,1,0,1
9036,0,0,0,1,1,0
9037,1,0,1,0,1,1
9038,0,1,1,0,0,1
9039,1,0,1,0,0,1
9040,1,1,0,1,1,0
9041,1,1,0,0,1,1
9042,1,1,1,0,0,1
9043,1,0,0,0,1,1
9044,0,0,1,0,0,0
9045,1,1,0,1,0,0
9046,1,1,0,1,1,1
9047,1,0,0,0,0,1
9048,0,1,0,1,0,1
9049,1,0,1,0,1,1
9050,0,1,0,0,1,1
9051,0,0,1,0,0,0
9052,1,0,1,0,0,0
9053,1,1,1,1,0,1
9054,1,0,1,0,1,0
9055,0,1,1,1,0,1
9056,0,1,0,1,1,0
9057,1,0,0,0,0,0
9058,1,0,1,1,0,0
9059,1,0,0,0,0,1
9060,0,1,1,1,1,0
9061,1,1,1,1,1,1
9062,1,1,0,0,1,0
9063,1,1,1,0,1,0
9064,0,0,0,0,1,1
9065,1,0,1,1,0,0
9066,1,1,1,1,1,1
9067,0,0,1,0,0,0
9068,1,1,0,0,0,1
9069,1,0,1,0,0,0
9070,1,1,0,0,1,1
9071,1,1,1,1,1,0
9072,1,0,1,1,1,0
9073,1,0,1,1,1,0
9074,1,0,1,0,1,0
9075,0,1,0,0,0,0
9076,0,0,1,1,0,0
9077,0,1,0,1,0,1
9078,0,1,1,1,0,0
9079,1,1,0,1,1,1
9080,1,0,0,0,0,1
9081,1,1,0,0,1,0
9082,0,1,1,0,0,1
9083,1,1,1,0,1,0
9084,1,1,0,1,0,1
9085,1,0,1,1,1,0
9086,1,0,1,0,0,1
9087,0,1,1,1,1,1
9088,1,1,0,0,0,1
9089,0,0,1,1,0,0
9090,0,1,1,0,1,0
9091,1,1,0,0,0,1
9092,1,0,0,1,0,1
9093,0,0,1,0,1,1
9094,0,1,0,0,0,0
9095,1,0,1,0,0,0
9096,1,1,1,0,0,0
9097,0,1,0,1,0,0
9098,0,1,1,1,0,1
9099,0,0,0,1,0,1
9100,1,1,1,1,1,1
9101,0,1,0,1,0,1
9102,0,0,1,0,1,0
9103,1,0,1,0,1,0
9104,0,0,0,0,1,0
9105,1,0,0,0,1,0
9106,1,0,0,0,0,1
9107,1,0,1,1,0,1
9108,1,0,1,1,1,1
9109,0,1,0,0,1,0
9110,1,1,0,1,0,0
9111,0,0,0,1,0,0
9112,0,1,1,1,1,1
9113,1,1,1,1,1,0
9114,0,0,1,0,0,0
9115,1,0,1,1,0,0
9116,0,0,0,0,0,0
9117,0,0,0,0,1,1
9118,0,0,1,0,1,1
9119,1,1,1,1,1,0
9120,1,0,1,1,0,1
9121,0,0,0,0,0,0
9122,1,1,0,1,0,1
9123,0,0,0,1,1,1
9124,0,0,1,0,0,1
9125,1,1,1,1,0,0
9126,1,1,0,0,1,0
9127,0,1,1,1,0,0
9128,1,1,1,0,0,0
9129,0,0,1,1,1,1
9130,1,1,0,0,0,1
9131,0,1,1,1,0,1
9132,0,1,0,0,0,0
9133,0,0,0,0,0,0
9134,1,1,0,0,1,1
9135,1,0,1,0,0,1
9136,0,1,0,0,0,0
9137,1,0,1,0,0,1
9138,0,0,0,1,1,1
9139,0,0,1,1,0,0
9140,1,1,0,0,1,0
9141,0,1,1,1,0,1
9142,1,1,0,1,0,1
9143,0,0,1,0,1,1
9144,1,0,1,1,1,1
9145,0,0,1,1,0,0
9146,1,0,1,0,0,1
9147,1,1,1,1,0,1
9148,0,0,0,1,0,1
9149,1,0,0,0,1,1
9150,1,0,1,1,0,1
9151,0,0,1,1,0,1
9152,1,0,0,0,0,0
9153,1,1,1,0,0,1
9154,0,1,0,0,1,0
9155,0,1,1,0,0,0
9156,0,0,1,1,0,1
9157,1,1,0,0,0,0
9158,0,0,1,1,0,1
9159,0,0,1,1,1,0
9160,1,1,1,0,0,0
9161,0,0,0,1,1,1
9162,0,1,1,0,1,0
9163,0,0,1,1,1,1
9164,1,0,1,1,1,0
9165,1,1,0,1,1,1
9166,0,1,0,1,0,0
9167,1,0,1,1,1,1
9168,0,0,0,1,1,0
9169,0,0,1,0,0,0
9170,0,0,0,1,1,0
9171,0,0,1,1,0,0
9172,1,1,0,1,1,1
9173,1,0,1,1,1,1
9174,0,1,1,0,0,1
9175,0,1,1,1,0,1
9176,1,0,0,0,1,1
9177,0,0,1,1,1,1
9178,1,1,0,0,0,1
9179,1,0,0,1,0,0
9180,0,0,1,1,1,1
9181,1,1,1,1,1,0
9182,1,1,1,0,0,1
9183,0,0,0,0,1,0
9184,1,0,1,0,1,0
9185,1,0,0,1,1,0
9186,0,0,1,0,1,0
9187,1,0,1,0,0,1
9188,1,1,0,0,0,1
9189,1,0,0,1,1,0
9190,0,0,0,0,1,0
9191,0,0,1,0,0,0
9192,0,0,1,1,0,1
9193,0,0,0,0,1,1
9194,1,0,0,1,0,1
9195,1,0,1,1,1,1
9196,1,1,1,0,1,1
9197,0,0,1,1,1,1
9198,1,1,0,1,0,1
9199,0,1,0,0,0,0
9200,0,0,0,1,0,1
9201,1,1,1,1,1,0
9202,1,1,0,1,0,0
9203,0,0,1,1,1,1
9204,1,0,1,1,1,0
9205,1,1,1,0,0,0
9206,0,1,1,0,1,1
9207,1,1,1,1,0,0
9208,0,1,1,1,0,1
9209,0,1,0,0,1,0
9210,1,0,0,1,1,1
9211,0,0,0,1,0,0
9212,0,1,1,1,1,1
9213,1,0,0,0,1,1
9214,1,0,1,0,0,0
9215,0,0,1,0,1,0
9216,0,0,0,1,0,0
9217,0,1,0,0,0,0
9218,1,1,1,1,1,0
9219,1,0,0,0,1,0
9220,1,1,1,0,0,1
9221,1,0,1,0,1,1
9222,0,1,1,1,0,1
9223,1,0,0,1,0,1
9224,1,1,0,0,0,1
9225,0,0,1,0,1,0
9226,0,1,0,1,0,1
9227,0,1,1,1,0,1
9228,1,0,0,1,0,0
9229,0,0,0,1,0,1
9230,0,0,0,0,1,1
9231,1,0,1,0,1,0
9232,1,1,1,1,1,0
9233,0,1,0,0,1,0
9234,1,1,0,1,0,0
9235,1,1,0,0,1,0
9236,0,1,0,1,0,0
9237,1,1,1,0,0,0
9238,1,0,1,0,0,1
9239,0,1,1,1,0,1
9240,1,0,1,0,1,0
9241,0,1,1,1,1,1
9242,0,0,0,0,0,1
9243,1,0,1,1,0,1
9244,0,0,0,0,1,0
9245,1,1,0,1,1,1
9246,1,1,0,0,0,0
9247,0,1,0,1,0,1
9248,0,0,1,1,1,1
9249,0,0,1,0,0,0
9250,0,1,0,0,0,0
9251,1,0,1,0,0,0
9252,1,1,1,0,1,1
9253,0,0,0,0,1,0
9254,1,1,0,1,0,1
9255,1,0,1,0,0,1
9256,0,0,0,1,0,1
9257,1,1,0,0,1,1
9258,1,1,0,0,1,1
9259,0,1,0,0,1,0
9260,0,0,0,0,1,0
9261,1,1,1,1,1,0
9262,0,0,1,1,0,0
9263,1,0,0,0,1,1
9264,1,1,1,0,0,0
9265,1,0,0,1,1,1
9266,1,1,0,1,0,0
9267,0,0,0,1,0,1
9268,0,0,1,1,0,1
9269,1,0,0,0,0,0
9270,1,0,1,1,0,0
9271,1,1,0,0,1,0
9272,0,1,1,1,0,1
9273,0,0,1,0,0,0
9274,0,1,0,0,0,0
9275,1,1,1,1,1,0
9276,0,0,0,0,0,1
9277,0,1,0,0,0,0
9278,1,0,0,1,1,0
9279,0,0,0,0,0,0
9280,0,1,0,0,1,1
9281,1,1,1,0,1,0
9282,0,1,1,0,1,0
9283,0,0,0,1,0,0
9284,0,1,1,0,1,1
9285,1,1,0,1,1,1
9286,0,1,0,0,1,1
9287,0,1,1,1,0,0
9288,1,0,1,0,0,0
9289,0,0,1,1,1,0
9290,0,0,0,0,1,0
9291,1,0,0,0,0,1
9292,0,0,0,1,1,1
9293,1,1,0,1,0,1
9294,0,1,0,0,1,1
9295,1,0,0,0,1,0
9296,1,1,1,1,1,1
9297,1,1,1,0,0,1
9298,1,1,1,0,1,1
9299,1,1,0,0,1,0
9300,0,1,1,0,0,0
9301,1,0,0,0,0,1
9302,1,0,0,1,0,0
9303,0,0,0,1,0,0
9304,1,1,0,0,0,0
9305,1,1,0,1,1,1
9306,1,1,0,0,0,1
9307,1,0,0,0,0,0
9308,0,0,0,0,1,1
9309,0,1,0,0,1,1
9310,1,0,0,1,1,1
9311,0,0,0,1,1,0
9312,0,1,1,0,0,1
9313,0,1,1,0,0,0
9314,1,0,1,0,0,1
9315,1,0,1,0,1,0
9316,1,0,1,1,1,0
9317,0,1,1,1,1,0
9318,1,1,0,0,0,1
9319,0,0,0,1,1,1
9320,0,0,1,0,0,1
9321,1,0,0,1,1,0
9322,0,1,0,0,1,0
9323,1,1,0,0,0,0
9324,1,1,0,1,1,0
9325,0,0,1,1,0,0
9326,0,1,1,1,1,1
9327,1,1,0,0,0,1
9328,0,0,0,0,0,0
9329,0,1,1,0,1,0
9330,1,0,0,0,0,1
9331,0,1,1,0,0,1
9332,0,1,0,1,1,1
9333,1,0,1,1,1,1
9334,1,1,1,1,1,0
9335,1,1,1,1,0,0
9336,0,0,1,1,0,0
9337,0,0,1,0,1,1
9338,0,1,0,0,0,0
9339,1,0,0,0,0,0
9340,1,0,0,1,1,0
9341,1,1,0,1,1,1
9342,1,1,1,1,1,1
9343,0,1,0,0,0,1
9344,0,1,1,1,0,0
9345,1,0,1,0,1,1
9346,1,1,1,1,0,0
9347,0,0,1,0,0,1
9348,1,1,1,1,0,1
9349,0,0,0,1,1,0
9350,1,0,0,1,0,1
9351,1,1,0,0,1,1
9352,1,1,1,0,1,0
9353,1,1,0,0,1,1
9354,1,0,0,0,0,1
9355,0,1,1,1,1,1
9356,1,1,1,1,0,1
9357,0,0,0,0,1,1
9358,1,0,0,1,0,1
9359,0,1,1,1,0,1
9360,1,1,0,1,1,1
9361,1,1,1,0,1,0
9362,1,0,0,0,0,0
9363,1,0,0,0,0,1
9364,0,1,0,1,1,0
9365,1,0,0,1,0,0
9366,1,0,0,0,1,0
9367,0,1,1,0,1,1
9368,0,1,1,0,0,1
9369,0,1,0,1,0,0
9370,1,0,0,0,1,1
9371,1,1,0,0,1,1
9372,0,1,1,1,0,1
9373,1,0,0,0,0,0
9374,1,1,0,0,1,0
9375,0,0,1,0,0,0
9376,1,0,0,1,1,1
9377,0,1,1,0,1,0
9378,0,0,0,1,0,0
9379,0,0,1,1,1,1
9380,1,1,1,1,1,1
9381,0,1,0,0,0,0
9382,1,1,1,0,0,1
9383,1,1,0,0,0,0
9384,0,0,1,1,0,0
9385,1,0,0,1,0,0
9386,0,1,1,1,1,0
9387,1,1,0,1,0,1
9388,0,1,1,1,1,0
9389,0,0,1,0,0,0
9390,1,1,0,1,0,1
9391,0,0,0,1,1,1
9392,1,0,1,1,0,0
9393,0,1,0,0,1,0
9394,0,1,1,1,1,0
9395,1,1,0,1,0,0
9396,0,0,1,1,1,0
9397,1,0,0,0,1,1
9398,0,0,0,1,1,1
9399,1,0,1,1,0,1
9400,1,1,0,0,0,1
9401,1,0,0,1,1,0
9402,1,0,0,0,1,0
9403,1,1,0,1,1,1
9404,1,0,1,0,1,1
9405,0,0,1,1,1,0
9406,0,1,0,1,1,1
9407,1,1,0,1,1,1
9408,1,0,0,1,0,0
9409,1,0,0,1,0,0
9410,0,1,1,1,1,0
9411,0,1,1,0,0,1
9412,0,1,0,1,1,0
9413,1,0,0,0,0,1
9414,1,0,0,0,0,0
9415,0,1,0,1,0,0
9416,0,0,1,0,0,1
9417,0,1,0,1,1,1
9418,0,1,1,1,1,0
9419,1,0,0,0,0,0
9420,1,0,1,1,0,0
9421,1,1,1,1,0,1
9422,0,1,1,1,1,1
9423,1,1,1,0,0,0
9424,0,0,0,0,0,1
9425,1,0,1,1,0,0
9426,1,0,0,1,1,0
9427,0,1,0,1,1,0
9428,0,1,0,1,1,1
9429,0,1,0,0,0,1
9430,0,0,1,1,0,0
9431,0,0,1,1,0,1
9432,1,0,0,1,1,1
9433,0,0,1,1,1,0
9434,0,0,0,0,0,1
9435,0,1,0,0,1,1
9436,1,1,1,1,0,1
9437,0,1,1,1,0,0
9438,0,1,0,1,1,0
9439,1,1,1,0,1,0
9440,1,0,1,0,1,1
9441,1,1,0,0,0,1
9442,0,0,1,0,0,0
9443,0,1,0,0,1,0
9444,0,1,0,1,0,0
9445,1,1,1,1,0,0
9446,1,1,0,1,1,0
9447,0,1,0,1,0,0
9448,1,1,0,1,1,0
9449,0,0,0,0,1,0
9450,0,0,0,1,1,1
9451,0,0,0,1,0,0
9452,1,0,1,0,1,0
9453,0,0,1,1,1,0
9454,1,0,1,1,0,0
9455,1,0,1,0,0,0
9456,0,1,0,0,0,1
9457,1,0,1,0,1,0
9458,1,0,0,0,0,1
9459,1,0,1,1,0,0
9460,0,0,1,1,1,1
9461,0,0,1,0,0,0
9462,1,1,1,0,1,0
9463,0,1,1,1,1,1
9464,1,0,0,0,0,1
9465,1,0,1,1,0,1
9466,1,0,0,0,0,1
9467,1,0,1,1,1,1
9468,1,1,0,0,1,1
9469,1,1,0,0,0,0
9470,1,1,0,0,1,0
9471,0,0,0,1,1,1
9472,0,1,0,0,1,0
9473,1,0,1,0,1,1
9474,0,0,0,0,0,1
9475,1,1,0,0,0,1
9476,1,1,0,0,1,1
9477,0,0,1,1,1,0
9478,0,0,1,1,1,1
9479,0,0,0,0,0,0
9480,1,0,0,0,0,0
9481,1,1,1,1,0,0
9482,1,1,1,1,1,0
9483,0,1,0,0,1,1
9484,1,1,1,1,1,1
9485,1,1,0,1,0,0
9486,1,0,0,1,1,1
9487,1,0,0,1,1,1
9488,0,0,0,0,1,1
9489,0,0,1,0,1,1
9490,0,0,0,1,1,1
9491,0,0,0,1,0,0
9492,0,1,0,1,1,0
9493,1,0,0,1,0,1
9494,1,0,0,0,0,0
9495,0,1,0,0,0,1
9496,0,0,0,0,1,0
9497,0,0,0,1,1,0
9498,1,0,1,0,0,1
9499,0,1,1,1,0,1
9500,0,0,1,0,0,1
9501,0,1,1,1,1,1
9502,0,1,1,1,0,0
9503,0,1,0,0,0,1
9504,0,1,1,1,0,0
9505,1,0,0,0,0,0
9506,0,1,1,0,1,0
9507,0,0,0,1,0,0
9508,0,0,0,1,1,0
9509,0,0,1,1,0,1
9510,1,1,0,1,1,1
9511,1,1,1,1,0,1
9512,1,0,0,0,1,1
9513,0,1,0,1,1,0
9514,0,0,0,0,1,1
9515,1,0,1,1,1,1
9516,1,0,0,0,0,1
9517,1,1,1,1,0,0
9518,1,0,0,0,0,1
9519,1,1,1,0,1,0
9520,1,0,0,1,1,0
9521,1,0,1,1,0,1
9522,0,0,1,0,1,0
9523,1,1,1,0,0,0
9524,1,1,1,1,0,1
9525,0,1,0,1,1,0
9526,0,0,0,1,1,0
9527,0,1,1,0,1,1
9528,0,1,0,0,1,0
9529,0,0,1,1,0,0
9530,0,1,0,0,0,1
9531,1,0,0,1,0,0
9532,1,1,1,1,0,0
9533,1,0,0,1,0,0
9534,0,0,0,0,1,0
9535,1,0,1,0,1,1
9536,1,1,1,0,1,1
9537,0,0,0,0,1,0
9538,1,0,1,1,0,1
9539,0,1,1,0,1,1
9540,0,1,1,0,1,0
9541,1,0,1,1,0,1
9542,0,1,0,0,1,0
9543,0,0,0,0,1,0
9544,0,1,1,1,0,1
9545,1,0,1,0,1,1
9546,1,1,0,1,1,0
9547,0,0,1,1,1,0
9548,1,1,1,0,0,0
9549,1,1,1,1,0,0
9550,0,1,0,0,0,1
9551,0,0,0,0,1,1
9552,1,0,1,0,1,0
9553,0,0,1,0,0,1
9554,1,1,1,0,1,0
9555,0,1,1,0,0,1
9556,0,0,1,0,0,0
9557,1,1,1,0,0,1
9558,1,1,1,0,0,1
9559,1,1,1,1,1,1
9560,0,0,0,0,1,1
9561,1,1,0,0,0,1
9562,0,0,1,0,1,0
9563,0,0,1,1,0,0
9564,1,1,0,0,0,0
9565,0,0,0,0,0,1
9566,0,0,1,1,1,1
9567,0,1,0,1,1,1
9568,0,0,0,0,0,1
9569,0,0,1,0,1,0
9570,0,1,1,1,0,1
9571,1,0,0,0,0,1
9572,0,0,0,1,0,0
9573,1,0,0,1,1,0
9574,0,1,0,1,0,0
9575,1,0,0,1,1,0
9576,1,0,0,0,1,1
9577,0,1,1,1,0,0
9578,0,1,1,1,0,1
9579,0,0,1,1,1,0
9580,1,1,1,0,0,0
9581,0,0,1,0,1,1
9582,1,0,0,0,1,0
9583,1,1,1,0,0,1
9584,0,1,0,1,1,0
9585,1,0,0,1,0,0
9586,1,0,1,1,0,0
9587,1,1,0,1,0,1
9588,0,1,1,0,0,0
9589,1,0,0,1,1,0
9590,0,1,0,1,1,0
9591,1,1,0,0,1,0
9592,0,0,0,0,1,0
9593,1,1,1,0,0,0
9594,0,0,0,0,1,0
9595,0,0,1,0,0,1
9596,0,0,1,0,0,1
9597,0,0,0,1,1,0
9598,0,0,1,1,1,0
9599,1,0,0,1,1,0
9600,0,1,0,1,1,1
9601,1,1,0,1,0,0
9602,0,0,1,0,0,1
9603,1,0,0,0,1,0
9604,1,0,0,0,1,1
9605,1,0,0,1,1,1
9606,1,0,0,1,0,1
9607,0,1,0,0,1,0
9608,1,0,0,1,1,0
9609,1,0,1,0,1,0
9610,1,1,1,0,1,1
9611,1,1,0,0,0,0
9612,1,0,0,1,0,1
9613,0,0,1,0,1,0
9614,0,1,0,0,1,1
9615,1,0,1,1,0,0
9616,0,1,1,1,1,1
9617,0,0,0,0,0,0
9618,1,1,1,1,0,1
9619,0,0,1,0,1,1
9620,0,1,1,0,1,0
9621,1,1,0,1,1,1
9622,0,1,1,1,1,1
9623,0,0,1,1,0,0
9624,0,0,1,1,1,1
9625,1,0,0,0,1,1
9626,1,0,0,0,1,1
9627,0,0,1,1,0,0
9628,0,0,0,1,0,1
9629,0,1,1,1,0,1
9630,1,0,0,0,1,1
9631,1,1,0,1,0,0
9632,1,1,0,1,1,0
9633,0,0,1,1,1,1
9634,1,1,1,1,1,0
9635,0,0,1,1,0,0
9636,1,0,1,1,0,1
9637,0,0,0,1,0,1
9638,1,1,1,1,1,1
9639,1,0,1,1,1,0
9640,1,1,0,0,0,0
9641,1,0,0,0,1,0
9642,0,0,0,0,0,1
9643,1,0,1,1,1,1
9644,0,0,1,0,1,1
9645,1,0,1,0,1,1
9646,1,0,0,0,0,1
9647,1,1,0,0,1,0
9648,0,0,0,1,0,1
9649,1,0,0,0,0,1
9650,1,0,0,1,0,1
9651,1,1,0,0,0,0
9652,0,1,1,0,0,1
9653,1,1,0,1,0,1
9654,0,0,1,0,1,0
9655,1,1,1,0,1,0
9656,0,1,1,0,0,1
9657,1,0,1,1,1,1
9658,0,0,0,0,1,1
9659,1,1,1,0,0,1
9660,0,1,1,1,0,0
9661,0,0,1,0,0,0
9662,1,0,1,1,0,1
9663,1,1,0,1,1,0
9664,0,1,1,1,0,1
9665,0,1,0,0,0,1
9666,0,0,0,0,0,0
9667,0,0,0,1,1,1
9668,0,1,1,1,0,0
9669,1,0,0,0,1,1
9670,0,1,1,1,1,0
9671,1,1,0,0,1,0
9672,1,0,0,1,0,0
9673,0,1,0,0,0,0
9674,0,1,1,1,1,1
9675,1,1,1,0,0,0
9676,1,0,1,0,0,0
9677,1,0,0,0,1,1
9678,1,1,1,0,0,1
9679,0,0,1,0,1,1
9680,0,0,1,0,0,1
9681,0,0,0,0,1,0
9682,1,0,1,0,1,0
9683,0,0,0,1,0,0
9684,1,1,0,0,1,0
9685,1,1,1,0,0,0
9686,1,0,1,1,0,0
9687,1,0,1,1,0,0
9688,1,1,1,1,0,1
9689,0,0,1,0,0,1
9690,0,0,1,1,1,0
9691,1,1,1,1,0,1
9692,1,1,1,1,0,1
9693,0,1,0,0,0,1
9694,1,0,0,0,0,1
9695,0,0,0,0,0,1
9696,0,1,0,0,0,1
9697,0,0,1,0,0,0
9698,0,1,0,0,1,1
9699,1,0,0,1,1,0
9700,0,1,0,1,0,1
9701,1,1,1,0,1,1
9702,0,1,1,0,1,0
9703,0,1,1,1,1,0
9704,0,0,0,0,1,0
9705,1,1,0,0,1,1
9706,1,1,1,0,1,0
9707,0,0,1,1,1,1
9708,1,1,0,0,1,1
9709,1,1,1,1,1,1
9710,1,0,0,1,0,0
9711,1,0,1,0,1,0
9712,1,0,0,1,0,0
9713,1,0,0,0,0,1
9714,1,1,0,1,1,0
9715,1,1,1,1,1,0
9716,1,1,1,0,0,1
9717,1,1,1,0,1,1
9718,0,1,1,0,0,0
9719,0,0,0,1,0,0
9720,1,1,1,1,1,1
9721,0,0,0,0,0,1
9722,1,1,0,1,0,0
9723,1,0,1,1,1,1
9724,0,1,1,1,1,0
9725,0,1,1,0,1,0
9726,1,1,1,0,1,0
9727,0,1,1,0,1,1
9728,1,0,0,0,1,0
9729,0,0,0,1,1,0
9730,1,0,1,0,1,1
9731,1,1,0,0,0,0
9732,0,1,0,0,0,1
9733,1,1,0,0,1,1
9734,0,0,0,1,1,0
9735,1,0,1,1,1,0
9736,1,1,0,1,1,1
9737,1,0,0,1,1,0
9738,0,1,0,1,0,1
9739,1,0,1,1,1,0
9740,1,1,1,0,1,1
9741,0,1,1,1,1,0
9742,1,0,1,0,1,0
9743,0,0,0,0,1,0
9744,0,1,0,1,1,0
9745,1,0,0,0,1,0
9746,1,1,0,1,0,0
9747,0,1,0,0,0,0
9748,0,0,0,1,0,0
9749,0,0,1,0,0,0
9750,1,0,0,0,0,1
9751,0,0,1,1,0,1
9752,0,0,0,0,1,0
9753,0,0,0,1,0,1
9754,1,0,0,0,1,0
9755,1,1,0,1,1,0
9756,1,1,1,1,0,0
9757,0,1,0,1,0,0
9758,0,1,0,0,1,1
9759,0,0,1,1,0,0
9760,1,0,1,0,1,1
9761,0,1,0,1,0,1
9762,1,1,1,0,0,1
9763,1,1,1,0,1,0
9764,1,0,1,0,1,0
9765,0,0,0,1,1,1
9766,0,0,1,1,0,1
9767,0,0,0,1,1,0
9768,1,0,0,1,1,0
9769,1,1,0,1,0,1
9770,1,1,1,0,1,1
9771,1,0,0,1,1,0
9772,1,1,1,1,0,1
9773,0,1,1,1,0,1
9774,0,0,1,0,0,1
9775,0,1,1,0,0,0
9776,0,0,1,1,0,0
9777,0,0,1,1,0,1
9778,1,0,0,1,1,1
9779,0,0,0,1,1,1
9780,1,0,0,1,1,1
9781,0,0,0,1,0,1
9782,1,1,0,1,1,1
9783,1,0,1,0,0,0
9784,0,1,1,1,1,0
9785,1,1,1,0,0,0
9786,0,0,0,1,0,1
9787,1,1,1,1,0,0
9788,0,1,1,1,0,0
9789,1,0,0,0,0,1
9790,0,1,0,1,0,0
9791,0,0,1,1,1,1
9792,0,0,1,1,1,0
9793,0,0,0,1,0,0
9794,0,1,1,0,1,0
9795,1,0,0,1,0,0
9796,1,0,1,0,0,1
9797,1,0,0,0,0,0
9798,1,0,1,1,1,0
9799,0,1,1,0,1,0
9800,0,0,1,1,0,0
9801,0,0,0,0,0,0
9802,1,0,0,0,1,0
9803,0,1,0,0,0,1
9804,1,1,0,1,1,1
9805,1,0,0,0,0,1
9806,1,0,0,1,0,0
9807,1,1,1,0,1,0
9808,1,1,1,1,0,1
9809,1,1,0,0,1,1
9810,0,1,0,1,0,0
9811,0,0,0,0,1,0
9812,1,1,0,1,1,0
9813,0,1,0,0,0,1
9814,1,1,1,1,1,0
9815,1,1,0,1,0,1
9816,0,1,1,1,1,0
9817,1,0,0,1,0,0
9818,0,1,1,0,0,1
9819,1,0,1,0,1,0
9820,1,1,1,1,1,1
9821,0,1,1,0,0,0
9822,0,1,1,1,1,0
9823,1,0,1,0,1,1
9824,1,0,0,0,1,1
9825,0,1,1,0,1,1
9826,1,1,0,1,0,0
9827,1,1,1,1,0,1
9828,0,1,1,1,1,0
9829,0,0,1,1,1,0
9830,1,0,0,0,1,0
9831,1,1,0,0,0,0
9832,0,0,1,1,1,1
9833,1,1,0,1,0,0
9834,0,1,0,1,1,0
9835,1,0,0,0,1,1
9836,1,1,0,1,0,1
9837,0,1,1,0,0,0
9838,0,0,1,1,0,0
9839,1,0,0,1,1,1
9840,0,1,0,0,0,0
9841,1,1,0,0,0,1
9842,0,0,1,1,1,0
9843,1,1,1,0,0,0
9844,1,0,0,1,1,1
9845,0,1,0,1,0,0
9846,1,0,1,0,1,0
9847,0,1,1,0,1,0
9848,0,0,1,1,0,1
9849,0,1,0,0,0,1
9850,0,1,0,1,1,1
9851,0,0,1,0,1,1
9852,1,1,0,1,0,0
9853,0,0,1,0,1,0
9854,1,0,1,0,1,1
9855,0,1,1,1,0,1
9856,1,0,0,1,1,1
9857,0,0,1,0,1,0
9858,0,0,1,1,0,1
9859,0,1,1,0,0,1
9860,0,0,1,1,1,1
9861,1,0,0,0,1,0
9862,0,0,1,1,0,1
9863,0,0,1,1,1,1
9864,1,1,1,1,1,1
9865,0,0,1,1,0,0
9866,1,0,1,1,1,0
9867,0,1,1,0,1,1
9868,1,0,1,0,0,1
9869,1,1,1,0,1,0
9870,1,1,0,0,0,0
9871,1,1,0,0,1,1
9872,1,1,0,1,1,1
9873,0,0,0,1,1,1
9874,1,1,0,1,0,0
9875,1,1,0,1,0,0
9876,0,0,0,1,1,1
9877,0,1,1,1,0,1
9878,0,1,0,0,0,1
9879,0,0,1,0,1,0
9880,0,0,0,1,1,0
9881,0,0,1,1,1,0
9882,0,1,0,0,0,0
9883,1,0,1,0,1,0
9884,0,1,1,0,1,1
9885,1,0,1,0,0,1
9886,0,1,0,0,0,0
9887,1,0,0,1,0,0
9888,1,0,1,0,0,1
9889,1,1,0,0,0,0
9890,1,1,0,0,1,1
9891,1,1,1,0,0,1
9892,1,1,1,1,1,0
9893,0,0,1,1,0,1
9894,0,1,0,0,1,1
9895,0,0,0,1,1,1
9896,1,0,1,1,1,1
9897,1,1,0,0,1,0
9898,1,1,1,1,0,0
9899,1,1,0,1,0,1
9900,0,1,0,0,1,0
9901,0,1,1,0,0,0
9902,0,1,1,1,0,1
9903,0,1,0,1,1,1
9904,1,0,1,1,0,0
9905,0,1,0,1,0,0
9906,0,1,0,1,1,0
9907,1,0,1,0,1,1
9908,1,0,1,0,1,0
9909,0,0,1,0,1,1
9910,1,1,1,0,0,0
9911,0,1,1,0,0,1
9912,0,0,0,0,1,0
9913,0,0,0,1,0,0
9914,0,1,0,0,0,1
9915,1,1,0,0,1,1
9916,0,1,1,1,0,0
9917,1,1,0,0,1,1
9918,1,1,1,0,1,1
9919,0,1,0,0,0,1
9920,0,0,1,0,0,1
9921,0,0,0,0,0,1
9922,1,0,1,0,1,1
9923,1,0,1,1,0,0
9924,1,1,0,0,1,0
9925,1,1,1,1,0,1
9926,0,1,0,1,0,1
9927,0,1,1,1,0,1
9928,1,1,0,1,1,0
9929,1,0,1,1,1,1
9930,0,0,0,0,0,1
9931,1,1,0,1,0,1
9932,1,1,1,0,0,1
9933,0,0,0,0,1,1
9934,1,0,1,1,0,1
9935,1,0,0,0,0,0
9936,0,0,1,0,1,1
9937,1,0,0,1,0,1
9938,1,0,1,1,0,0
9939,0,0,0,0,0,1
9940,1,1,0,1,0,1
9941,1,0,0,0,0,1
9942,0,1,1,0,0,1
9943,1,0,0,0,0,0
9944,0,1,1,0,0,0
9945,1,0,0,0,0,0
9946,0,1,0,1,0,1
9947,0,0,0,0,0,0
9948,0,1,1,1,1,1
9949,1,0,1,0,0,0
9950,0,1,0,1,1,0
9951,1,1,0,1,1,1
9952,1,0,0,0,0,1
9953,1,0,1,1,1,1
9954,0,0,0,0,0,1
9955,1,1,0,1,1,1
9956,1,1,1,0,0,0
9957,1,1,0,1,0,0
9958,0,1,1,0,1,1
9959,0,1,1,0,1,1
9960,0,1,0,1,1,0
9961,1,0,0,1,0,0
9962,1,1,0,0,0,1
9963,0,1,0,0,0,1
9964,0,1,1,0,1,1
