GameId,MinPlayer,MaxPlayer,AverageTime,YearReleased,RatingScore,mechanics,owned,Theme,DesignerName,"Weight																											"
26202,2,4,15,2015,7.15,"Action / Movement Programming	 Memory	 Modular Board	 Player Elimination	 Secret Unit Deployment",1347,"Animals	 Bluffing	 Deduction	 Murder/Mystery",Benoit Bannier,2.41
26203,3,99,45,2016,6.31,none,548,"Party Game	 Word Game","Inka Brand	 Markus Brand",3.27
26204,2,4,60,1967,6.19,"Betting/Wagering	 Hand Management	 Trick-taking",162,Card Game,David Parlett,2.75
26205,2,5,90,2014,8.47,"Point to Point Movement	 Tile Placement",1141,Territory Building,Andrei Novac,1.66
26206,2,4,30,2016,7.49,"Hand Management	 Pattern Building	 Tile Placement",880,"Card Game	 Puzzle",Matthew Parkes,1.21
26207,2,6,40,2013,6.14,"Hand Management	 Take That",1296,"Card Game	 City Building	 Humor",Friedemann Friese,3.13
26208,2,4,40,2013,6.29,"Hand Management	 Trick-taking",805,"Card Game	 Farming","Ronald Hoekstra	 Thomas Jansen	 Patrick Zuidhof",3.18
26209,2,8,60,2006,7.96,"Dice Rolling	 Modular Board",531,"Exploration	 Fighting	 Territory Building	 Wargame",Peter Morrison,2.8
26210,2,5,30,2015,6.8,"Auction/Bidding	 Dice Rolling	 Press Your Luck",806,"Bluffing	 Dice	 Medieval",Steve Finn,1.46
26211,2,6,120,1987,6.41,"Action / Movement Programming	 Hex-and-Counter	 Simultaneous Action Selection",1129,"Movies / TV / Radio theme	 Science Fiction","Peter Corless	 Doug Kaufman",2.76
26212,2,4,90,2012,6.3,"Card Drafting	 Co-operative Play	 Deck / Pool Building	 Partnerships	 Role Playing",1434,"Adventure	 Exploration	 Fighting	 Movies / TV / Radio theme	 Negotiation	 Science Fiction	 Space Exploration",Alex Bykov,2.69
26213,2,6,60,2017,7.24,"Co-operative Play	 Storytelling",703,"Exploration	 Game System	 Print & Play	 Puzzle	 Real-time",(Uncredited),3.22
26214,1,2,360,1987,6.48,"Area-Impulse	 Dice Rolling",996,"Wargame	 World War II",Courtney F. Allen,3.07
26215,2,6,30,1600,6.14,"Hand Management	 Memory	 Partnerships	 Set Collection",1161,"Card Game	 Memory",(Uncredited),2.12
26216,1,12,20,2007,6.33,"Co-operative Play	 Dice Rolling	 Pattern Recognition	 Storytelling",2439,Dice,Rory O'Connor,2.38
26217,2,4,60,2004,6.55,"Action Point Allowance System	 Grid Movement	 Set Collection	 Trading	 Variable Player Powers",2428,Exploration,Klaus Teuber,3.46
26218,2,2,240,2003,6.45,"Dice Rolling	 Hex-and-Counter",467,"Wargame	 World War II",John Edwards,3.27
26219,1,6,60,1985,6.24,none,1205,"Deduction	 Murder/Mystery	 Trains",Jeff Smets,3.51
26220,2,4,20,2017,6.09,"Memory	 Modular Board",596,"Animals	 Card Game	 Memory	 Nautical	 Pirates",Carlo Bortolini,2.3
26221,2,4,30,2014,6.13,Hand Management,1764,Card Game,Ben Rosset,2.81
26222,2,6,45,2016,7.07,Area Control / Area Influence,612,"Bluffing	 Party Game	 Trivia","Ted Alspach	 Friedemann Friese",2.17
26223,4,8,15,2009,6.64,"Acting	 Partnerships",1102,"Action / Dexterity	 Party Game	 Puzzle	 Real-time",Walter Obert,1.79
26224,2,5,20,2010,6.21,"Set Collection	 Simultaneous Action Selection",1132,"Bluffing	 Card Game	 Spies/Secret Agents",Vlaada Chv�til,2.36
26225,2,6,4320,1976,6.61,"Dice Rolling	 Hex-and-Counter",796,"American Civil War	 Wargame",Richard H. Berg,1.26
26226,2,4,240,2009,7.43,"Action Point Allowance System	 Chit-Pull System	 Dice Rolling	 Point to Point Movement",972,"Renaissance	 Wargame","Tetsuya Nakamura	 Adam Starkweather",2.73
26227,2,2,50,2014,6.64,"Deck / Pool Building	 Player Elimination",469,"Card Game	 Medieval	 Political",Jon Sudbury,3.43
26228,2,5,20,2014,6.66,"Deck / Pool Building	 Dice Rolling",1171,"Adventure	 Dice	 Medieval	 Negotiation",Sam Coates,2.78
26229,2,2,15,2011,6.37,"Memory	 Pattern Building	 Pattern Recognition",1786,"Card Game	 Fighting	 Real-time	 Sports",Gavan Brown,2.54
26230,2,4,60,2016,6.92,"Area Control / Area Influence	 Area Movement	 Modular Board	 Worker Placement",920,"Exploration	 Fantasy	 Fighting	 Medieval",Max Valembois,3.06
26231,2,4,60,2015,7.28,"Action Point Allowance System	 Hand Management	 Variable Player Powers",428,Fantasy,Paul MacKinnon,1.73
26232,2,2,180,2017,6.63,"Dice Rolling	 Hex-and-Counter	 Secret Unit Deployment",735,"Wargame	 World War I",Kurt Keckley,1.97
26233,3,6,30,2016,6.64,"Simultaneous Action Selection	 Take That",863,Fantasy,"Josh Cappel	 Jay Cormier	 Sen-Foong Lim",1.91
26234,2,2,240,2002,7.75,Hex-and-Counter,670,"Civil War	 Pike and Shot	 Wargame",Ben Hull,1.74
26235,1,2,60,2005,6.83,"Dice Rolling	 Rock-Paper-Scissors	 Simulation	 Simultaneous Action Selection",1610,"Bluffing	 Dice	 Sports","Erik Smith	 Scott Smith (I)",2.51
26236,3,6,120,2005,6.73,"Pick-up and Deliver	 Set Collection	 Trading	 Voting",1051,"Ancient	 City Building	 Civilization	 Economic	 Mythology	 Nautical	 Negotiation	 Transportation","Jason Hawkins	 Andrew Parks",2.28
26237,2,6,240,2004,7.44,"Crayon Rail System	 Pick-up and Deliver	 Route/Network Building",636,"Economic	 Trains	 Transportation",Jodi Soares,3.25
26238,2,5,45,2009,8.33,"Card Drafting	 Hand Management	 Set Collection",1846,"Card Game	 City Building	 Medieval","Karl-Heinz Schmiel	 Klaus-J�rgen Wrede",1.77
26239,2,5,45,2011,6.39,"Action Point Allowance System	 Grid Movement	 Pick-up and Deliver	 Set Collection",852,"Science Fiction	 Space Exploration	 Transportation",Matt Tolman,2.78
26240,3,5,120,2007,6.79,"Action Point Allowance System	 Auction/Bidding	 Take That	 Voting",940,Pirates,Al Newman,3.6
26241,2,2,30,2009,7.1,"Area Enclosure	 Grid Movement	 Set Collection",1636,"Bluffing	 Deduction	 Pirates",Emanuele Ornella,2.45
26242,2,4,45,1963,7.35,Grid Movement,1266,Abstract Strategy,Sid Sackson,3.27
26243,3,6,60,2010,8.18,"Auction/Bidding	 Hand Management	 Memory	 Simultaneous Action Selection",1635,Economic,Kristian Amundsen �stby,2.3
26244,2,4,120,2003,7.14,"Dice Rolling	 Modular Board	 Partnerships	 Variable Player Powers",3607,"City Building	 Fantasy	 Fighting	 Video Game Theme	 Wargame",Kevin Wilson,1.23
26245,3,5,45,2009,6.38,"Dice Rolling	 Roll / Spin and Move",817,"Action / Dexterity	 American West	 Bluffing	 Dice	 Humor	 Racing","Antoine Bauza	 Bruno Faidutti",1.53
26246,3,5,90,1999,6.84,"Area Control / Area Influence	 Commodity Speculation	 Simultaneous Action Selection",833,Economic,Christwart Conrad,2.8
26247,2,10,45,1983,6.17,"Hand Management	 Trick-taking",3345,Card Game,(Uncredited),1.81
26248,1,4,20,2009,6.97,"Dice Rolling	 Pattern Building",563,"Dice	 Puzzle",Christof Tisch,3
26249,2,6,15,2017,6.57,"Betting/Wagering	 Press Your Luck",595,"Bluffing	 Card Game	 Humor",Anthony Burch,2.17
26250,2,6,30,2010,6.07,"Card Drafting	 Hand Management	 Set Collection	 Storytelling	 Take That",1090,"Card Game	 Fantasy	 Humor	 Medieval",Kyle Daniel,2.09
26251,2,4,30,2003,6.57,"Area Control / Area Influence	 Area Enclosure	 Secret Unit Deployment",1331,"Abstract Strategy	 American West	 Bluffing	 Fantasy	 Territory Building",Christwart Conrad,2.05
26252,2,4,30,2013,7.01,"Area Control / Area Influence	 Set Collection	 Tile Placement",1505,Fantasy,"Ga�tan Beaujannot	 Charles Chevallier",2.1
26253,2,8,30,1999,6.58,none,714,"Bluffing	 Party Game	 Trivia",Urs Hostettler,1.58
26254,3,6,60,2001,6.68,"Auction/Bidding	 Set Collection	 Variable Player Powers",831,Fantasy,"Alan R. Moon	 Aaron Weissblum",1.04
26255,2,8,45,2014,6.44,"Action / Movement Programming	 Action Point Allowance System	 Grid Movement	 Modular Board	 Player Elimination	 Variable Player Powers",1338,"Electronic	 Fantasy	 Miniatures	 Wargame","Seth Johnson	 Michael Mulvihill	 Brian Poel	 Jordan Weisman",1.86
26256,1,2,500,2013,6.64,"Chit-Pull System	 Hex-and-Counter",749,"Wargame	 World War II",Ted Raicer,2.5
26257,1,8,30,2017,7.5,"Line Drawing	 Route/Network Building",1076,"Animals	 Transportation","Eilif Svensson	 Kristian Amundsen �stby",2.77
26258,2,2,120,2011,6.59,"Dice Rolling	 Hex-and-Counter",812,"Medieval	 Wargame",Richard H. Berg,2.53
26259,2,4,60,2011,6.84,Hand Management,1375,Medieval,"Michael Kiesling	 Wolfgang Kramer",2.04
26260,2,2,300,2012,6.73,"Hex-and-Counter	 Simulation",801,"Pike and Shot	 Wargame","David Ekberg	 Brian Berg Asklev Hansen",3.05
26261,2,8,5,0,6.36,Pattern Recognition,1176,"Children's Game	 Party Game	 Real-time",Denis Blanchot,1.1
26262,2,5,90,2014,8.35,"Area Control / Area Influence	 Auction/Bidding	 Hand Management",544,"Card Game	 Novel-based	 Political	 Renaissance","Jaro Andruszkiewicz	 Waldek Gumienny",2.29
26263,2,8,60,2006,7.71,"Action Point Allowance System	 Dice Rolling	 Hex-and-Counter	 Simultaneous Action Selection",577,"Movies / TV / Radio theme	 Science Fiction	 Wargame",Stephen V. Cole,2.03
26264,3,5,120,2002,6.89,"Commodity Speculation	 Dice Rolling",708,"Economic	 Trains",Dieter Danziger,1.48
26265,2,4,90,2008,6.26,"Dice Rolling	 Hand Management	 Role Playing	 Variable Player Powers",3348,"Adventure	 Fantasy	 Fighting	 Video Game Theme","Daniel Clark (I)	 Michael Hurley	 Corey Konieczka	 Jeff Tidball",2.18
26266,2,10,15,2008,6.45,Hand Management,1918,"Animals	 Card Game	 Humor",Bruno Cathala,3.33
26267,2,2,120,1969,6.24,"Dice Rolling	 Hex-and-Counter",1467,"Wargame	 World War II","Tom Oleson	 David Williams (I)",2.55
26268,2,4,45,2003,6.19,Commodity Speculation,948,"Card Game	 Economic	 Medieval",Klaus-J�rgen Wrede,2.22
26269,2,2,120,1987,6.85,"Dice Rolling	 Hex-and-Counter",926,"Modern Warfare	 Nautical	 Wargame",Joseph M. Balkoski,1.49
26270,2,2,180,2009,6.64,"Action Point Allowance System	 Area Movement	 Dice Rolling	 Secret Unit Deployment	 Simulation",810,"Age of Reason	 Wargame","G�ran Bj�rkman	 Stefan Ekstr�m",2.72
26271,1,5,60,2017,7.11,"Card Drafting	 Co-operative Play	 Deck / Pool Building",740,"Movies / TV / Radio theme	 Science Fiction","Travis R. Chance	 Nick Little (I)",2.32
26272,2,4,120,2016,6.58,"Area Control / Area Influence	 Campaign / Battle Card Driven	 Hand Management",588,"Ancient	 Wargame",Ian Brody,2.92
26273,2,2,45,2010,6.23,"Action Point Allowance System	 Area Control / Area Influence	 Card Drafting	 Modular Board	 Tile Placement",642,"Medieval	 Religious",?ukasz M. Pogoda,3.76
26274,2,6,40,2007,7.34,"Hand Management	 Set Collection	 Take That",10314,"Card Game	 Zombies",Andrew Looney,1.49
26275,1,2,20,1971,7.09,Simulation,704,"Card Game	 Sports",Jim Barnes,1.94
26276,1,8,120,2014,6.31,"Co-operative Play	 Dice Rolling	 Hex-and-Counter	 Modular Board	 Role Playing	 Trading	 Variable Phase Order	 Variable Player Powers",717,"Adventure	 Fantasy",Jim Felli,1.17
26277,3,6,120,2013,7.13,"Auction/Bidding	 Set Collection",419,"Economic	 Humor	 Negotiation	 Political",Teale Fristoe,2.72
26278,2,2,45,2012,7.83,Hand Management,1029,"American West	 Bluffing	 Card Game	 Fighting","Leigh Caple	 Mark Chaplin",3
26279,2,2,180,2010,6.95,"Action Point Allowance System	 Dice Rolling",803,"American Civil War	 Wargame",Martin Wallace,1.04
26280,2,2,15,2013,7.4,"Area Control / Area Influence	 Area Movement	 Press Your Luck",4633,"Abstract Strategy	 Print & Play",Adam P. McIver,1.25
26281,1,4,150,2016,7.25,"Action Point Allowance System	 Co-operative Play	 Variable Player Powers	 Worker Placement",1810,"City Building	 Civilization	 Economic	 Exploration	 Science Fiction	 Space Exploration","Grzegorz Okli?ski	 Krzysztof Wolicki",2.2
26282,2,4,20,2010,6.78,"Hand Management	 Route/Network Building	 Tile Placement",723,"Educational	 Travel","Alan R. Moon	 Aaron Weissblum",2.1
26283,2,6,15,2008,7.04,Hand Management,1103,"Animals	 Card Game	 Children's Game",Reiner Knizia,3.58
26284,1,2,360,1995,7.95,Hex-and-Counter,1000,"Aviation / Flight	 Wargame	 World War II",Ben Knight,1.98
26285,2,4,30,2014,7.07,"Deck / Pool Building	 Dice Rolling	 Set Collection",1302,"Dice	 Fantasy	 Fighting","Mike Elliott	 Eric M. Lang",2.49
26286,1,1,90,1987,6.37,"Area Control / Area Influence	 Area Movement	 Dice Rolling	 Role Playing	 Simulation",1665,"Wargame	 World War II",Bruce Shelley,1.96
26287,1,2,30,2005,6.98,"Area Control / Area Influence	 Card Drafting	 Modular Board",748,"Card Game	 Civilization	 Print & Play",Scott Slomiany,1.15
26288,2,2,360,1985,7.13,"Dice Rolling	 Hex-and-Counter	 Simulation",1226,"Modern Warfare	 Nautical	 Wargame",Joseph M. Balkoski,1.39
26289,2,5,60,2007,7.56,"Area Control / Area Influence	 Area Movement",1460,City Building,"Arnaud Urbon	 Ludovic Vialla",2.4
26290,2,4,120,2017,7.16,"Action / Movement Programming	 Area Control / Area Influence	 Worker Placement",577,"Economic	 Environmental	 Industry / Manufacturing	 Transportation",Alexander Huemer,2.58
26291,3,4,120,2005,6.21,"Action Point Allowance System	 Area Movement	 Auction/Bidding	 Dice Rolling	 Tile Placement",443,"City Building	 Civilization	 Economic	 Nautical","Anselm Ostertag	 Helge Ostertag",3.2
26292,2,8,120,1990,6.79,Hex-and-Counter,665,"Fighting	 Miniatures	 Science Fiction	 Wargame",Kevin Barrett,2.87
26293,3,8,10,2017,6.56,Co-operative Play,926,"Deduction	 Party Game	 Word Game",Rikki Tahta,2.86
26294,2,6,45,1969,7.62,Set Collection,1636,"Card Game	 Economic",Sid Sackson,2.73
26295,2,4,45,2002,7.08,Set Collection,1372,"Dice	 Fantasy	 Medieval",Reiner Knizia,1.05
26296,2,2,750,2014,6.8,"Hex-and-Counter	 Simulation",968,"Wargame	 World War II","Curtis Baer	 Dean Essig",3.23
26297,2,5,30,2014,7.16,"Area Control / Area Influence	 Card Drafting	 Hand Management	 Memory	 Modular Board	 Set Collection	 Tile Placement",1097,Territory Building,Olivier Rolko,1.1
26298,2,7,30,2013,6.36,"Hand Management	 Partnerships	 Press Your Luck	 Simultaneous Action Selection	 Variable Phase Order",1635,"Card Game	 Deduction	 Medical	 Print & Play",Dennis Hoyle,2.69
26299,2,6,45,1939,6.62,"Hand Management	 Set Collection",1001,Card Game,Segundo Santos,1.86
26300,2,5,30,2017,6.74,"Card Drafting	 Pattern Building",654,"Ancient	 Card Game","Matthew Dunstan	 Brett J. Gilbert",2.39
26301,1,2,180,1996,6.48,Hex-and-Counter,902,"American Civil War	 Wargame",Ed Beach,3.1
26302,2,7,240,2015,6.04,"Area Control / Area Influence	 Dice Rolling	 Player Elimination",1326,"Movies / TV / Radio theme	 Wargame",Andrew Wolf,1.24
26303,4,6,40,2011,6.55,"Action Point Allowance System	 Area Movement	 Dice Rolling	 Hand Management	 Modular Board	 Partnerships	 Player Elimination	 Tile Placement",3865,"Adventure	 Bluffing	 Exploration	 Party Game	 Science Fiction",David Ausloos,2.09
26304,2,6,45,1988,7.28,Area Control / Area Influence,570,"Abstract Strategy	 Ancient",Wolfgang Kramer,1.65
26305,4,8,60,1992,6.95,Partnerships,1140,"Party Game	 Word Game",Andrew Bryceson,1.46
26306,2,4,15,1997,7.07,"Co-operative Play	 Pattern Recognition	 Set Collection",939,"Children's Game	 Puzzle","Monty Stambler	 Ann Stambler",2.68
26307,3,6,60,2009,6.42,"Dice Rolling	 Modular Board	 Variable Player Powers",1704,"Dice	 Racing	 Science Fiction","Guillaume Blossier	 Charly Cazals	 Fr�d�ric Henry",2.74
26308,2,2,120,1987,6.65,"Dice Rolling	 Modular Board	 Variable Player Powers",921,"Book	 Miniatures	 Science Fiction",Rick Priestley,2.83
26309,2,10,30,1982,7.98,"Deck / Pool Building	 Simultaneous Action Selection	 Trading",1438,"Card Game	 Sports","Tom Dalgliesh	 Ron Gibson	 John Gordon	 Lance Gutteridge",2.13
26310,2,4,120,2014,7.24,"Pick-up and Deliver	 Simulation	 Tile Placement",686,"City Building	 Economic	 Medical	 Territory Building	 Transportation",Alban Viard,3.24
26311,1,4,45,2011,6.42,"Card Drafting	 Deck / Pool Building	 Hand Management	 Partnerships	 Variable Player Powers",1372,"Card Game	 Exploration	 Fantasy	 Horror	 Video Game Theme	 Zombies",Tylar Allinder,1.12
26312,1,2,30,1991,6.72,Simulation,586,"Aviation / Flight	 Modern Warfare	 Wargame",Dan Verssen,3.09
26313,3,7,30,2008,6.37,"Area Movement	 Dice Rolling",1093,"Animals	 Bluffing	 Nautical",Reiner Knizia,3.32
26314,2,2,13,2017,6.18,"Area Control / Area Influence	 Campaign / Battle Card Driven	 Hand Management",1151,"Card Game	 Political","Asger Harding Granerud	 Daniel Skjold Pedersen",2.62
26315,2,2,60,1992,7.72,"Chit-Pull System	 Dice Rolling	 Variable Phase Order	 Variable Player Powers",3308,"Fantasy	 Fighting	 Miniatures	 Wargame",Stephen Baker,1.96
26316,3,4,60,2013,7.4,"Auction/Bidding	 Secret Unit Deployment	 Simultaneous Action Selection	 Take That	 Worker Placement",703,"Economic	 Mafia	 Science Fiction",Travis R. Chance,2.06
26317,2,6,20,2006,6.43,Dice Rolling,1095,"Dice	 Territory Building	 Wargame",Reiner Knizia,3
26318,2,4,120,2017,6.71,"Area Control / Area Influence	 Dice Rolling	 Hand Management	 Variable Player Powers",596,"Civilization	 Fantasy	 Medieval	 Territory Building","Travis R. Chance	 Jonathan Gilmour	 Nick Little (I)",3.22
26319,2,2,30,2011,6.9,"Area Control / Area Influence	 Modular Board",624,Abstract Strategy,Andreas Kuhnekath,2.24
26320,2,2,60,1972,6.41,Paper-and-Pencil,454,"Deduction	 Word Game",Joli Quentin Kansil,1.57
26321,3,4,120,2010,6.31,"Area Control / Area Influence	 Auction/Bidding	 Dice Rolling	 Voting",228,"Civilization	 Fighting	 Negotiation	 Political",Martin Wallace,1.53
26322,3,4,30,1981,6.08,Trick-taking,1089,"Card Game	"" Fantasy","G. W. """"""""Jerry"""""""" D'Arcey""""",2.13
26323,2,2,120,2003,7.66,"Dice Rolling	 Modular Board	 Role Playing",799,"Fantasy	 Fighting	 Horror	 Miniatures","William Grosselin	 Pascal Petit	 Nicolas Raoult",2.95
26324,2,4,45,2017,6.5,"Area Control / Area Influence	 Tile Placement",1015,"Territory Building	 Word Game",Jeff Beck (II),2.63
26325,2,2,30,1983,6.68,none,607,"Action / Dexterity	 Children's Game	 Medieval","Ray Frigard	 Henri Sala",2.73
26326,2,4,60,2013,6.72,"Action Point Allowance System	 Dice Rolling	 Grid Movement	 Modular Board	 Variable Phase Order	 Variable Player Powers",876,"Miniatures	 Science Fiction	 Wargame","Guy Haley	 Jake Thornton",3.71
26327,3,5,180,2005,6.05,"Campaign / Battle Card Driven	 Commodity Speculation	 Variable Player Powers",864,"Civilization	 Economic	 Political",Bill Crenshaw,2.68
26328,8,24,40,2001,6.85,"Partnerships	 Role Playing	 Variable Player Powers	 Voting",1329,"Bluffing	 Deduction	 Horror	 Murder/Mystery	 Negotiation	 Party Game",Domenico Di Giorgio,1.46
26329,2,2,60,2014,7.39,"Card Drafting	 Deck / Pool Building	 Hand Management	 Worker Placement",671,Prehistoric,Gerhard Hecht,1.61
26330,3,5,30,1430,7.36,"Auction/Bidding	 Partnerships	 Trick-taking",1010,"Bluffing	 Card Game	 Game System	 Print & Play",(Uncredited),3.68
26331,1,4,480,1997,7.59,"Auction/Bidding	 Simulation	 Variable Player Powers",595,"Animals	 Environmental	 Prehistoric",Phil Eklund,3.77
26332,1,4,10,2009,7.3,"Co-operative Play	 Dice Rolling",1056,"Children's Game	 Educational",Anneliese Farkaschovsky,1.32
26333,2,2,300,2010,6.47,"Dice Rolling	 Hex-and-Counter	 Simulation",932,"Pike and Shot	 Wargame","Knut Gr�nitz	 Brian Berg Asklev Hansen",3.64
26334,4,7,45,2007,6.59,"Acting	 Storytelling",605,"Deduction	 Murder/Mystery",Herv�?Marly,2.35
26335,2,6,40,2015,6.98,"Grid Movement	 Modular Board	 Route/Network Building	 Tile Placement	 Variable Player Powers",1078,"Fantasy	 Maze	 Miniatures	 Racing",Tom Jolly,1.83
26336,2,2,1800,2005,6.15,"Chit-Pull System	 Hex-and-Counter	 Simulation",1069,"Ancient	 Wargame",Richard H. Berg,3.4
26337,2,4,120,2014,7.14,"Deck / Pool Building	 Hand Management	 Worker Placement",1230,"Fantasy	 Pirates",Ben Harkins,2.45
26338,2,6,30,2012,6.33,"Hand Management	 Set Collection",5190,Card Game,Keith Baker,2.29
26339,2,2,180,2004,7.57,"Dice Rolling	 Hex-and-Counter",791,"Wargame	 World War II",Vance von Borries,2.58
26340,4,20,60,2015,6.52,"Acting	 Card Drafting	 Role Playing",846,Party Game,"Alex Hague	 Justin Vickers",2.7
26341,2,4,45,2003,6,"Area Control / Area Influence	 Route/Network Building",1237,"Transportation	 Travel",Michael Schacht,2.47
26342,2,2,480,2009,6.76,"Chit-Pull System	 Dice Rolling	 Hex-and-Counter	 Secret Unit Deployment	 Simulation",920,"Bluffing	 Napoleonic	 Nautical	 Wargame",Phil Fry,1.94
26343,2,4,45,2012,7.46,"Pattern Recognition	 Tile Placement",937,"Adventure	 Puzzle	 Real-time",Touko Tahkokallio,2.49
26344,2,6,40,2006,6.66,"Hand Management	 Variable Player Powers",762,"Card Game	 Collectible Components	 Fantasy	 Humor","Josh Lytle	 Dylan Mayo	 Christopher Medina	 Ken Pilcher",3.45
26345,1,2,20,1977,6.9,"Line Drawing	 Pattern Recognition	 Secret Unit Deployment",1374,"Abstract Strategy	 Deduction	 Puzzle",Eric Solomon,1.55
26346,1,4,120,2015,7.12,"Action Point Allowance System	 Campaign / Battle Card Driven	 Deck / Pool Building	 Dice Rolling	 Grid Movement	 Variable Phase Order",621,"Card Game	 Wargame	 World War II",Proyecto Enigma,2.57
26347,2,2,240,2000,6.23,"Dice Rolling	 Secret Unit Deployment	 Simulation",749,"Nautical	 Wargame	 World War II",Tom Dalgliesh,1.14
26348,2,6,30,2004,6.25,Memory,982,"Children's Game	 Horror	 Memory",Norbert Proena,1.75
26349,1,4,30,2017,6.55,"Hand Management	 Pattern Building	 Set Collection	 Tile Placement",501,"Abstract Strategy	 Puzzle","Matt Loomis	 Isaac Shalev",1.4
26350,1,4,30,2009,7.11,none,633,"Action / Dexterity	 Racing	 Sports",Tonton Z,2.81
26351,2,4,30,2001,7.03,Auction/Bidding,1441,"Card Game	 Trains",G�nter Burkhardt,2.32
26352,1,4,60,2016,6.49,"Dice Rolling	 Press Your Luck",716,"Dice	 Racing",Simon McGregor,2.24
26353,2,2,360,1994,6.39,"Dice Rolling	 Hex-and-Counter	 Simulation",711,"Wargame	 World War II",Dean Essig,2.17
26354,2,4,45,2010,7.33,"Area Enclosure	 Grid Movement	 Memory	 Set Collection",635,Prehistoric,Reiner Knizia,3.14
26355,2,5,30,2010,6.29,"Hand Management	 Memory",453,Card Game,"Mandy Henning	 Melissa Limes",2.36
26356,3,5,30,2007,6.27,"Auction/Bidding	 Set Collection",1032,"Action / Dexterity	 Animals	 Card Game	 Economic	 Real-time",Andreas Pelikan,2.56
26357,2,5,45,2009,6.93,"Dice Rolling	 Partnerships	 Variable Player Powers",681,"Bluffing	 Deduction	 Fighting	 Miniatures	 Novel-based	 Renaissance",Pascal Bernard,2.86
26358,2,8,30,1996,7.64,"Memory	 Press Your Luck",942,"Card Game	 Party Game	 Trivia",Jane Ruemmele,1.82
26359,1,8,2880,2003,6.42,Hex-and-Counter,985,"Wargame	 World War II",Bruce Harper,1.04
26360,3,99,60,1996,6.11,"Deck / Pool Building	 Line Drawing	 Paper-and-Pencil",483,"Card Game	 Comic Book / Strip	 Game System	 Humor	 Party Game","Riff Conner	 Nathan Phoenix",1.5
26361,3,6,120,2013,6.87,"Card Drafting	 Dice Rolling	 Hand Management	 Take That	 Variable Player Powers",2432,"Ancient	 Card Game	 Fantasy	 Humor	 Mythology","Andrew Hackard	 Steve Jackson (I)",2.67
26362,2,6,30,1904,7.27,Trick-taking,301,Card Game,(Uncredited),2.77
26363,3,5,90,2015,7.53,"Commodity Speculation	 Dice Rolling	 Press Your Luck	 Set Collection	 Worker Placement",580,Exploration,Joshua Gerald Balvin,2.03
26364,2,3,20,2004,6.83,"Grid Movement	 Tile Placement	 Variable Player Powers",194,"Abstract Strategy	 Ancient	 Mythology",Gord!,4.15
26365,2,6,45,1998,7.05,"Area Movement	 Hand Management",760,"Adventure	 Card Game	 Collectible Components	 Nautical	 Pirates","Dan Verssen	 Dave Williams (II)	 Erik Yaple",2.55
26366,2,4,60,2014,6.21,"Area Control / Area Influence	 Area Enclosure	 Card Drafting	 Hand Management",779,"City Building	 Political	 Renaissance	 Territory Building","Daryl Andrews	 Stephen Sauer",2.08
26367,2,4,180,1997,7.23,"Dice Rolling	 Modular Board	 Variable Player Powers",750,"Miniatures	 Science Fiction","Andy Chambers	 Jervis Johnson	 Gavin Thorpe",2.16
26368,2,2,10,2003,6.46,none,355,Action / Dexterity,Jean-Marie Albert,1.93
26369,2,2,15,2014,6.94,"Area Control / Area Influence	 Card Drafting	 Tile Placement",1154,Mythology,Cliff Kamarga,1.69
26370,2,2,30,1978,6.98,"Dice Rolling	 Hex-and-Counter	 Role Playing	 Variable Player Powers",753,"Adventure	 Fantasy	 Fighting	 Wargame",Steve Jackson (I),1.68
26371,2,2,90,2010,7.31,"Campaign / Battle Card Driven	 Modular Board",804,"Miniatures	 Napoleonic	 Wargame","Ugo Di Meglio	 Sergio Guerri",2.56
26372,2,5,30,2017,6.4,"Auction/Bidding	 Hand Management	 Set Collection	 Simultaneous Action Selection",841,"Bluffing	 Card Game	 Deduction",Mattox Shuler,4.54
26373,2,5,90,2017,6.34,"Area Control / Area Influence	 Secret Unit Deployment	 Variable Player Powers",600,"Fantasy	 Medieval","Molly Glover	 Tom Jolly",2.45
26374,2,5,60,2017,6.07,"Hand Management	 Route/Network Building	 Set Collection",609,"Trains	 Travel",Alan R. Moon,1.76
26375,3,6,30,2015,7.83,Partnerships,435,Card Game,Johannes Schmidauer-K�nig,2.24
26376,4,99,20,2000,7.15,none,1318,"Electronic	 Party Game",none,2.75
26377,2,4,120,2016,7.49,"Action Point Allowance System	 Card Drafting	 Set Collection",624,"Adventure	 Puzzle	 Science Fiction",Brian Suhre,2.56
26378,3,5,60,2015,6.48,"Press Your Luck	 Set Collection	 Take That",696,Fantasy,"S�rgio Halaban	 Andr�?Zatz",2.93
26379,2,2,180,1998,6.67,Simultaneous Action Selection,750,"Aviation / Flight	 Collectible Components	 Miniatures	 Wargame","Michael Stackpole	 Jordan Weisman",3.75
26380,2,5,60,2000,6.71,"Hand Management	 Tile Placement",2121,"Card Game	 Medieval","Bruno Faidutti	 Serge Laget",2.34
26381,2,8,45,1989,6.74,Hex-and-Counter,687,"Book	 Racing	 Science Fiction","Chad Irby	 Steve Jackson (I)",1.64
26382,4,12,45,2007,6.48,"Acting	 Memory	 Partnerships",466,"Humor	 Memory	 Party Game",Peter Sarrett,3.88
26383,2,6,180,1985,7.49,"Area Control / Area Influence	 Voting",1101,"Fighting	 Medieval	 Negotiation	 Political	 Territory Building",Derek Carver,2.68
